Data set,layers,omega,c1,c2,vmax,pop_size,maxIter,loss1,loss2
glass,2,0.4,0.5,0.9,1,1000,500,38.7283768862716,45.4545454545455
glass,2,0.4,0.5,0.9,1,1000,500,30.7692307692308,45.4545454545455
glass,2,0.4,0.5,0.9,1,1000,500,48.5858585858586,59.0909090909091
glass,2,0.4,0.5,0.9,1,1000,500,62.1843434343434,68.1818181818182
glass,2,0.4,0.5,0.9,1,1000,500,50.5536568694463,52.3809523809524
glass,2,0.4,0.5,3,1,1000,500,44.8426573426573,50
glass,2,0.4,0.5,3,1,1000,500,65.7828282828283,72.7272727272727
glass,2,0.4,0.5,3,1,1000,500,68.4552289815448,68.1818181818182
glass,2,0.4,0.5,3,1,1000,500,65.3571428571429,68.1818181818182
glass,2,0.4,0.5,3,1,1000,500,53.968253968254,57.1428571428571
glass,2,0.4,0.9,0.1,1,1000,500,16.3636363636364,27.2727272727273
glass,2,0.4,0.9,0.1,1,1000,500,34.0659340659341,50
glass,2,0.4,0.9,0.1,1,1000,500,32.7661643169665,40.9090909090909
glass,2,0.4,0.9,0.1,1,1000,500,49.4736842105263,54.5454545454545
glass,2,0.4,0.9,0.1,1,1000,500,49.6918767507003,57.1428571428571
glass,2,0.4,0.9,0.5,1,1000,500,25.7810301153954,36.3636363636364
glass,2,0.4,0.9,0.5,1,1000,500,24.7878787878788,40.9090909090909
glass,2,0.4,0.9,0.5,1,1000,500,54.5614035087719,54.5454545454545
glass,2,0.4,0.9,0.5,1,1000,500,39.0151515151515,40.9090909090909
glass,2,0.4,0.9,0.5,1,1000,500,13.7142857142857,28.5714285714286
glass,2,0.4,0.9,0.9,1,1000,500,16.7207792207792,31.8181818181818
glass,2,0.4,0.9,0.9,1,1000,500,45.4545454545455,50
glass,2,0.4,0.9,0.9,1,1000,500,59.5238095238095,59.0909090909091
glass,2,0.4,0.9,0.9,1,1000,500,31.8181818181818,45.4545454545455
glass,2,0.4,0.9,0.9,1,1000,500,40.4395604395604,47.6190476190476
glass,2,0.4,0.9,3,1,1000,500,65.3679653679654,68.1818181818182
glass,2,0.4,0.9,3,1,1000,500,66.6666666666667,68.1818181818182
glass,2,0.4,0.9,3,1,1000,500,63.3689839572193,63.6363636363636
glass,2,0.4,0.9,3,1,1000,500,67.719298245614,68.1818181818182
glass,2,0.4,0.9,3,1,1000,500,58.2742570712495,66.6666666666667
glass,2,0.4,3,0.1,1,1000,500,28.4136915715863,36.3636363636364
glass,2,0.4,3,0.1,1,1000,500,45.159386068477,54.5454545454545
glass,2,0.4,3,0.1,1,1000,500,31.0606060606061,40.9090909090909
glass,2,0.4,3,0.1,1,1000,500,28.5583103764922,40.9090909090909
glass,2,0.4,3,0.1,1,1000,500,40.4395604395604,47.6190476190476
glass,2,0.4,3,0.5,1,1000,500,23.836450630709,31.8181818181818
glass,2,0.4,3,0.5,1,1000,500,46.3286713286713,50
glass,2,0.4,3,0.5,1,1000,500,27.7511961722488,31.8181818181818
glass,2,0.4,3,0.5,1,1000,500,11.6883116883117,27.2727272727273
glass,2,0.4,3,0.5,1,1000,500,40,47.6190476190476
glass,2,0.4,3,0.9,1,1000,500,29.5110192837466,36.3636363636364
glass,2,0.4,3,0.9,1,1000,500,32.1969696969697,40.9090909090909
glass,2,0.4,3,0.9,1,1000,500,42.6573426573427,45.4545454545455
glass,2,0.4,3,0.9,1,1000,500,72.9249011857708,77.2727272727273
glass,2,0.4,3,0.9,1,1000,500,50.1587301587301,57.1428571428571
glass,2,0.4,3,3,1,1000,500,22.7751196172249,27.2727272727273
glass,2,0.4,3,3,1,1000,500,67.825311942959,72.7272727272727
glass,2,0.4,3,3,1,1000,500,57.563025210084,54.5454545454545
glass,2,0.4,3,3,1,1000,500,54.0191387559809,59.0909090909091
glass,2,0.4,3,3,1,1000,500,72.3249299719888,71.42857142857143Data set
machine,0,0.1,0.1,0.1,1,1000,500,0.080677109598529,0.009765812808209
machine,0,0.1,0.1,0.1,1,1000,500,0.120784393119928,0.031739573803591
machine,0,0.1,0.1,0.1,1,1000,500,0.063890940300163,0.007924885985351
machine,0,0.1,0.1,0.1,1,1000,500,0.100304432137285,0.020490478787902
machine,0,0.1,0.1,0.1,1,1000,500,0.10284262615768,0.034287587051496
machine,0,0.1,0.1,0.5,1,1000,500,0.078129004348541,0.008936064379666
machine,0,0.1,0.1,0.5,1,1000,500,0.116389983145486,0.030919788494798
machine,0,0.1,0.1,0.5,1,1000,500,0.066811197222286,0.008486707937427
machine,0,0.1,0.1,0.5,1,1000,500,0.100304432137285,0.020490478787902
machine,0,0.1,0.1,0.5,1,1000,500,0.10284262615768,0.034287587051496
machine,0,0.1,0.1,0.9,1,1000,500,0.069392216199914,0.007072247046029
machine,0,0.1,0.1,0.9,1,1000,500,0.10920443734472,0.029835670470267
machine,0,0.1,0.1,0.9,1,1000,500,0.059514263156666,0.006933329305135
machine,0,0.1,0.1,0.9,1,1000,500,0.100304432137285,0.020490478787902
machine,0,0.1,0.1,0.9,1,1000,500,0.10136432196731,0.03413983389343
machine,0,0.1,0.1,3,1,1000,500,0.024629390643682,0.001335597207775
machine,0,0.1,0.1,3,1,1000,500,0.081195640673794,0.031151598727298
machine,0,0.1,0.1,3,1,1000,500,0.035152811161985,0.002977714358524
machine,0,0.1,0.1,3,1,1000,500,0.082464019216059,0.027333428141771
machine,0,0.1,0.1,3,1,1000,500,0.093432064438849,0.032632019146983
machine,0,0.1,0.5,0.1,1,1000,500,0.080677109598529,0.009765812808209
machine,0,0.1,0.5,0.1,1,1000,500,0.120784393119928,0.031739573803591
machine,0,0.1,0.5,0.1,1,1000,500,0.063821987785167,0.007913665173039
machine,0,0.1,0.5,0.1,1,1000,500,0.100304432137285,0.020490478787902
machine,0,0.1,0.5,0.1,1,1000,500,0.10284262615768,0.034287587051496
machine,0,0.1,0.5,0.5,1,1000,500,0.079388695785138,0.009346245770953
machine,0,0.1,0.5,0.5,1,1000,500,0.115826164160595,0.030814077041177
machine,0,0.1,0.5,0.5,1,1000,500,0.065356645290676,0.008143376096889
machine,0,0.1,0.5,0.5,1,1000,500,0.100304432137285,0.020490478787902
machine,0,0.1,0.5,0.5,1,1000,500,0.10284262615768,0.034287587051496
machine,0,0.1,0.5,0.9,1,1000,500,0.068907304650441,0.007011638678178
machine,0,0.1,0.5,0.9,1,1000,500,0.108509225384084,0.029718936381475
machine,0,0.1,0.5,0.9,1,1000,500,0.06081807473664,0.007193916488286
machine,0,0.1,0.5,0.9,1,1000,500,0.100304432137285,0.020490478787902
machine,0,0.1,0.5,0.9,1,1000,500,0.101817313083009,0.034180214088925
machine,0,0.1,0.5,3,1,1000,500,0.030420494538828,0.001924649243288
machine,0,0.1,0.5,3,1,1000,500,0.081195551826204,0.031151528090453
machine,0,0.1,0.5,3,1,1000,500,0.035104542472791,0.003117328657172
machine,0,0.1,0.5,3,1,1000,500,0.082464017185867,0.02733342495082
machine,0,0.1,0.5,3,1,1000,500,0.093432065463531,0.032632019379198
machine,0,0.1,0.9,0.1,1,1000,500,0.080677109598529,0.009765812808209
machine,0,0.1,0.9,0.1,1,1000,500,0.120784393119928,0.031739573803591
machine,0,0.1,0.9,0.1,1,1000,500,0.063949787009852,0.007934502669902
machine,0,0.1,0.9,0.1,1,1000,500,0.100304432137285,0.020490478787902
machine,0,0.1,0.9,0.1,1,1000,500,0.10284262615768,0.034287587051496
machine,0,0.1,0.9,0.5,1,1000,500,0.078382957765166,0.00905285340258
machine,0,0.1,0.9,0.5,1,1000,500,0.116043498763321,0.030845594480285
machine,0,0.1,0.9,0.5,1,1000,500,0.065645050576448,0.008205641436829
machine,0,0.1,0.9,0.5,1,1000,500,0.100304432137285,0.020490478787902
machine,0,0.1,0.9,0.5,1,1000,500,0.10284262615768,0.034287587051496
machine,0,0.1,0.9,0.9,1,1000,500,0.071814132730384,0.007587660015272
machine,0,0.1,0.9,0.9,1,1000,500,0.110497909235927,0.030019679113146
machine,0,0.1,0.9,0.9,1,1000,500,0.059785313309947,0.006988208128367
machine,0,0.1,0.9,0.9,1,1000,500,0.097373333573256,0.019904242029838
machine,0,0.1,0.9,0.9,1,1000,500,0.101495569291041,0.034151605361639
machine,0,0.1,0.9,3,1,1000,500,0.025265001814896,0.001416486124518
machine,0,0.1,0.9,3,1,1000,500,0.081366287592867,0.03097458301903
machine,0,0.1,0.9,3,1,1000,500,0.035236515140417,0.003008235467832
machine,0,0.1,0.9,3,1,1000,500,0.082464019291378,0.027333428301313
machine,0,0.1,0.9,3,1,1000,500,0.093432064322749,0.032632019107813
machine,0,0.1,3,0.1,1,1000,500,0.080677109598529,0.009765812808209
machine,0,0.1,3,0.1,1,1000,500,0.120784393119928,0.031739573803591
machine,0,0.1,3,0.1,1,1000,500,0.063946458419659,0.007933939074076
machine,0,0.1,3,0.1,1,1000,500,0.100304432137285,0.020490478787902
machine,0,0.1,3,0.1,1,1000,500,0.10284262615768,0.034287587051496
machine,0,0.1,3,0.5,1,1000,500,0.080677109598529,0.009765812808209
machine,0,0.1,3,0.5,1,1000,500,0.116899576797191,0.030982936230061
machine,0,0.1,3,0.5,1,1000,500,0.066449192845036,0.008387681408944
machine,0,0.1,3,0.5,1,1000,500,0.100304432137285,0.020490478787902
machine,0,0.1,3,0.5,1,1000,500,0.10284262615768,0.034287587051496
machine,0,0.1,3,0.9,1,1000,500,0.070869526103407,0.007413641613419
machine,0,0.1,3,0.9,1,1000,500,0.108831240743421,0.029765585171151
machine,0,0.1,3,0.9,1,1000,500,0.060804562324988,0.007183268792954
machine,0,0.1,3,0.9,1,1000,500,0.100304432137285,0.020490478787902
machine,0,0.1,3,0.9,1,1000,500,0.101618341131244,0.034162496570469
machine,0,0.1,3,3,1,1000,500,0.024789011543336,0.001346069779483
machine,0,0.1,3,3,1,1000,500,0.080829428658535,0.030799340969363
machine,0,0.1,3,3,1,1000,500,0.035236515327139,0.003008221282791
machine,0,0.1,3,3,1,1000,500,0.084981627823636,0.028556235666566
machine,0,0.1,3,3,1,1000,500,0.09343206517272,0.032632019324046
machine,0,0.4,0.1,0.1,1,1000,500,0.083619337058786,0.010443909927393
machine,0,0.4,0.1,0.1,1,1000,500,0.117634691387106,0.03117063764506
machine,0,0.4,0.1,0.1,1,1000,500,0.063451098630248,0.007812707639094
machine,0,0.4,0.1,0.1,1,1000,500,0.102255008935028,0.020944722264466
machine,0,0.4,0.1,0.1,1,1000,500,0.102904640460655,0.034297992858656
machine,0,0.4,0.1,0.5,1,1000,500,0.051052621039021,0.004099013534403
machine,0,0.4,0.1,0.5,1,1000,500,0.086445534468644,0.027188946981885
machine,0,0.4,0.1,0.5,1,1000,500,0.04815097315006,0.004741614600056
machine,0,0.4,0.1,0.5,1,1000,500,0.102255008935028,0.020944722264466
machine,0,0.4,0.1,0.5,1,1000,500,0.097870150636722,0.033924540260361
machine,0,0.4,0.1,0.9,1,1000,500,0.030319320738726,0.001873788419197
machine,0,0.4,0.1,0.9,1,1000,500,0.07838789425492,0.026567472158763
machine,0,0.4,0.1,0.9,1,1000,500,0.035004576595494,0.002716746801278
machine,0,0.4,0.1,0.9,1,1000,500,0.102255008935028,0.020944722264466
machine,0,0.4,0.1,0.9,1,1000,500,0.097140950739196,0.033881376405582
machine,0,0.4,0.1,3,1,1000,500,0.029097193976706,0.001847684545226
machine,0,0.4,0.1,3,1,1000,500,0.076285590139088,0.026491745320361
machine,0,0.4,0.1,3,1,1000,500,0.035227901662339,0.003197823933768
machine,0,0.4,0.1,3,1,1000,500,0.08241871117374,0.027281649374745
machine,0,0.4,0.1,3,1,1000,500,0.093513798869234,0.032652645270598
machine,0,0.4,0.5,0.1,1,1000,500,0.083619337058786,0.010443909927393
machine,0,0.4,0.5,0.1,1,1000,500,0.117634691387106,0.03117063764506
machine,0,0.4,0.5,0.1,1,1000,500,0.063380273211117,0.007779369899757
machine,0,0.4,0.5,0.1,1,1000,500,0.102255008935028,0.020944722264466
machine,0,0.4,0.5,0.1,1,1000,500,0.102904640460655,0.034297992858656
machine,0,0.4,0.5,0.5,1,1000,500,0.05434276267871,0.004492069304464
machine,0,0.4,0.5,0.5,1,1000,500,0.089472763204224,0.027426395747257
machine,0,0.4,0.5,0.5,1,1000,500,0.046642156454697,0.004553182254008
machine,0,0.4,0.5,0.5,1,1000,500,0.102255008935028,0.020944722264466
machine,0,0.4,0.5,0.5,1,1000,500,0.098111787206393,0.033933879670866
machine,0,0.4,0.5,0.9,1,1000,500,0.030383286815741,0.001875615485126
machine,0,0.4,0.5,0.9,1,1000,500,0.07825825439116,0.026565811034078
machine,0,0.4,0.5,0.9,1,1000,500,0.034978833373824,0.002724499975307
machine,0,0.4,0.5,0.9,1,1000,500,0.078171819588212,0.017112766192019
machine,0,0.4,0.5,0.9,1,1000,500,0.098240439180823,0.033966408602077
machine,0,0.4,0.5,3,1,1000,500,0.024789722599297,0.001346092971296
machine,0,0.4,0.5,3,1,1000,500,0.081107255242909,0.031109682476461
machine,0,0.4,0.5,3,1,1000,500,0.035236457934452,0.003008218991814
machine,0,0.4,0.5,3,1,1000,500,0.084913810349342,0.03016004790865
machine,0,0.4,0.5,3,1,1000,500,0.09357496131085,0.032676652381634
machine,0,0.4,0.9,0.1,1,1000,500,0.083619337058786,0.010443909927393
machine,0,0.4,0.9,0.1,1,1000,500,0.117634691387106,0.03117063764506
machine,0,0.4,0.9,0.1,1,1000,500,0.063395147271368,0.007808896672162
machine,0,0.4,0.9,0.1,1,1000,500,0.102255008935028,0.020944722264466
machine,0,0.4,0.9,0.1,1,1000,500,0.102904640460655,0.034297992858656
machine,0,0.4,0.9,0.5,1,1000,500,0.053123878938348,0.00425772177824
machine,0,0.4,0.9,0.5,1,1000,500,0.08697975783112,0.027185480322479
machine,0,0.4,0.9,0.5,1,1000,500,0.047561846508109,0.004688876789432
machine,0,0.4,0.9,0.5,1,1000,500,0.102255008935028,0.020944722264466
machine,0,0.4,0.9,0.5,1,1000,500,0.09783994575255,0.033924281969145
machine,0,0.4,0.9,0.9,1,1000,500,0.030085134704992,0.00187191481673
machine,0,0.4,0.9,0.9,1,1000,500,0.078345769903952,0.026566186220106
machine,0,0.4,0.9,0.9,1,1000,500,0.03491645271434,0.00271515003428
machine,0,0.4,0.9,0.9,1,1000,500,0.102255008935028,0.020944722264466
machine,0,0.4,0.9,0.9,1,1000,500,0.098250981705491,0.033966595316592
machine,0,0.4,0.9,3,1,1000,500,0.024005677043342,0.001273792337996
machine,0,0.4,0.9,3,1,1000,500,0.076167404590154,0.026501011543345
machine,0,0.4,0.9,3,1,1000,500,0.035237544765213,0.003009052219288
machine,0,0.4,0.9,3,1,1000,500,0.082519774888857,0.027337632095168
machine,0,0.4,0.9,3,1,1000,500,0.109366087461949,0.041567914334851
machine,0,0.4,3,0.1,1,1000,500,0.083619337058786,0.010443909927393
machine,0,0.4,3,0.1,1,1000,500,0.117634691387106,0.03117063764506
machine,0,0.4,3,0.1,1,1000,500,0.063424282217578,0.007803927814846
machine,0,0.4,3,0.1,1,1000,500,0.102255008935028,0.020944722264466
machine,0,0.4,3,0.1,1,1000,500,0.102904640460655,0.034297992858656
machine,0,0.4,3,0.5,1,1000,500,0.083619337058786,0.010443909927393
machine,0,0.4,3,0.5,1,1000,500,0.089784941353419,0.027411967910138
machine,0,0.4,3,0.5,1,1000,500,0.047637671667207,0.004689476451741
machine,0,0.4,3,0.5,1,1000,500,0.102255008935028,0.020944722264466
machine,0,0.4,3,0.5,1,1000,500,0.097617983254409,0.033901017266893
machine,0,0.4,3,0.9,1,1000,500,0.028353665951446,0.001802897124728
machine,0,0.4,3,0.9,1,1000,500,0.077876034382706,0.026552663660235
machine,0,0.4,3,0.9,1,1000,500,0.035114391954301,0.002717584578295
machine,0,0.4,3,0.9,1,1000,500,0.078003589671514,0.017110937778445
machine,0,0.4,3,0.9,1,1000,500,0.098248023132,0.033966573354988
machine,0,0.4,3,3,1,1000,500,0.030423891644126,0.001924769627806
machine,0,0.4,3,3,1,1000,500,0.081152352146248,0.031129544922054
machine,0,0.4,3,3,1,1000,500,0.035236459131159,0.003008206499638
machine,0,0.4,3,3,1,1000,500,0.082654274713817,0.027445656867679
machine,0,0.4,3,3,1,1000,500,0.093432211799299,0.032632049837071
machine,1,0.1,0.1,0.1,1,1000,500,0.007204532259154,8.54434505471827E-05
machine,1,0.1,0.1,0.1,1,1000,500,0.022692807146745,0.000835607873512
machine,1,0.1,0.1,0.1,1,1000,500,0.012775431054616,0.000415972073055
machine,1,0.1,0.1,0.1,1,1000,500,0.026635384434384,0.002714804420505
machine,1,0.1,0.1,0.1,1,1000,500,0.021156012336216,0.002118656776432
machine,1,0.1,0.1,0.5,1,1000,500,0.006725461281586,7.8180229456924E-05
machine,1,0.1,0.1,0.5,1,1000,500,0.025591681966141,0.002963080789764
machine,1,0.1,0.1,0.5,1,1000,500,0.012007427593316,0.000378165860266
machine,1,0.1,0.1,0.5,1,1000,500,0.031881891295994,0.002534008653477
machine,1,0.1,0.1,0.5,1,1000,500,0.017855957784457,0.000942135049388
machine,1,0.1,0.1,0.9,1,1000,500,0.006949540534861,8.93918506433386E-05
machine,1,0.1,0.1,0.9,1,1000,500,0.017841813441149,0.001242588235253
machine,1,0.1,0.1,0.9,1,1000,500,0.008774788001624,0.000265104636997
machine,1,0.1,0.1,0.9,1,1000,500,0.018358345572862,0.001087099075111
machine,1,0.1,0.1,0.9,1,1000,500,0.026486648174847,0.003806448514125
machine,1,0.1,0.1,3,1,1000,500,0.006862672889528,6.2440145433471E-05
machine,1,0.1,0.1,3,1,1000,500,0.015798997517362,0.001644307134219
machine,1,0.1,0.1,3,1,1000,500,0.006639783707527,6.22986487835341E-05
machine,1,0.1,0.1,3,1,1000,500,0.013604455036099,0.00056031064681
machine,1,0.1,0.1,3,1,1000,500,0.0070076451227,0.0001612149519
machine,1,0.1,0.5,0.1,1,1000,500,0.008494777132657,9.45886634823113E-05
machine,1,0.1,0.5,0.1,1,1000,500,0.031913564462885,0.004171271291692
machine,1,0.1,0.5,0.1,1,1000,500,0.009331507778836,0.000144549305509
machine,1,0.1,0.5,0.1,1,1000,500,0.029031521386832,0.002285636148756
machine,1,0.1,0.5,0.1,1,1000,500,0.016012292869774,0.001262879684916
machine,1,0.1,0.5,0.5,1,1000,500,0.006793043810266,8.23480417330035E-05
machine,1,0.1,0.5,0.5,1,1000,500,0.025284696546804,0.002727034464655
machine,1,0.1,0.5,0.5,1,1000,500,0.006649030704585,8.04897255503255E-05
machine,1,0.1,0.5,0.5,1,1000,500,0.031835951720013,0.002910573355023
machine,1,0.1,0.5,0.5,1,1000,500,0.015955854701014,0.000679653923846
machine,1,0.1,0.5,0.9,1,1000,500,0.00747565826712,9.83380323337459E-05
machine,1,0.1,0.5,0.9,1,1000,500,0.033628070722175,0.004221171872374
machine,1,0.1,0.5,0.9,1,1000,500,0.007236730274356,0.00012986086754
machine,1,0.1,0.5,0.9,1,1000,500,0.029288887402779,0.003192842011244
machine,1,0.1,0.5,0.9,1,1000,500,0.01551843299772,0.000470224908982
machine,1,0.1,0.5,3,1,1000,500,0.006504112039485,5.04433306953899E-05
machine,1,0.1,0.5,3,1,1000,500,0.012953108566732,0.000539225996804
machine,1,0.1,0.5,3,1,1000,500,0.008448444947547,0.000111914148407
machine,1,0.1,0.5,3,1,1000,500,0.015728360771695,0.000865775173337
machine,1,0.1,0.5,3,1,1000,500,0.009330431852295,0.000315944899638
machine,1,0.1,0.9,0.1,1,1000,500,0.00716603400393,8.71672518279769E-05
machine,1,0.1,0.9,0.1,1,1000,500,0.02326258295692,0.002270508902521
machine,1,0.1,0.9,0.1,1,1000,500,0.010747726052175,0.000249998637479
machine,1,0.1,0.9,0.1,1,1000,500,0.016956482119134,0.000647353693938
machine,1,0.1,0.9,0.1,1,1000,500,0.021552196464025,0.00319185459946
machine,1,0.1,0.9,0.5,1,1000,500,0.008017503590345,0.000112705001469
machine,1,0.1,0.9,0.5,1,1000,500,0.026917188910818,0.00438289333876
machine,1,0.1,0.9,0.5,1,1000,500,0.028561365993546,0.001437101172592
machine,1,0.1,0.9,0.5,1,1000,500,0.022006142306213,0.001338417846403
machine,1,0.1,0.9,0.5,1,1000,500,0.020717523002739,0.000971003375061
machine,1,0.1,0.9,0.9,1,1000,500,0.008859340839519,0.000154270672764
machine,1,0.1,0.9,0.9,1,1000,500,0.024826038617335,0.004216118307691
machine,1,0.1,0.9,0.9,1,1000,500,0.011780181047718,0.000522592197798
machine,1,0.1,0.9,0.9,1,1000,500,0.025889828536634,0.00193272405047
machine,1,0.1,0.9,0.9,1,1000,500,0.017888100319012,0.001062086523009
machine,1,0.1,0.9,3,1,1000,500,0.006499439210145,5.41290368825161E-05
machine,1,0.1,0.9,3,1,1000,500,0.01370699818062,0.000629900488621
machine,1,0.1,0.9,3,1,1000,500,0.005658399704075,5.72236431562862E-05
machine,1,0.1,0.9,3,1,1000,500,0.0127771905729,0.000358945723214
machine,1,0.1,0.9,3,1,1000,500,0.011683967093465,0.000796651192589
machine,1,0.1,3,0.1,1,1000,500,0.009953367382502,0.000141391060187
machine,1,0.1,3,0.1,1,1000,500,0.027796790922629,0.002522926275857
machine,1,0.1,3,0.1,1,1000,500,0.014670061509077,0.000447885213845
machine,1,0.1,3,0.1,1,1000,500,0.027051545226419,0.002535363419886
machine,1,0.1,3,0.1,1,1000,500,0.02041987436007,0.001697664480333
machine,1,0.1,3,0.5,1,1000,500,0.006133329082429,7.50519581467098E-05
machine,1,0.1,3,0.5,1,1000,500,0.025171580187451,0.004446420124821
machine,1,0.1,3,0.5,1,1000,500,0.015385854600033,0.000292672331132
machine,1,0.1,3,0.5,1,1000,500,0.013826006399455,0.000487581502919
machine,1,0.1,3,0.5,1,1000,500,0.016304697228537,0.000539408003116
machine,1,0.1,3,0.9,1,1000,500,0.007947313726489,0.000142797646549
machine,1,0.1,3,0.9,1,1000,500,0.020353922305458,0.001617487771133
machine,1,0.1,3,0.9,1,1000,500,0.010987949968594,0.000364956847878
machine,1,0.1,3,0.9,1,1000,500,0.02158310673343,0.001339344122196
machine,1,0.1,3,0.9,1,1000,500,0.009845827020617,0.000243211828717
machine,1,0.1,3,3,1,1000,500,0.006514722713704,5.63602115286054E-05
machine,1,0.1,3,3,1,1000,500,0.010771079665286,0.000269926683783
machine,1,0.1,3,3,1,1000,500,0.003656612555407,4.254653675996E-05
machine,1,0.1,3,3,1,1000,500,0.013191777677309,0.000513863376687
machine,1,0.1,3,3,1,1000,500,0.014222705199451,0.000731374266544
machine,1,0.4,0.1,0.1,1,1000,500,0.008072835595118,0.000107962914316
machine,1,0.4,0.1,0.1,1,1000,500,0.029878573694623,0.00294455158701
machine,1,0.4,0.1,0.1,1,1000,500,0.007933037867474,0.000185816129427
machine,1,0.4,0.1,0.1,1,1000,500,0.027952606704437,0.002078631029251
machine,1,0.4,0.1,0.1,1,1000,500,0.017470450922938,0.000839839496887
machine,1,0.4,0.1,0.5,1,1000,500,0.00876274226396,0.000107125664178
machine,1,0.4,0.1,0.5,1,1000,500,0.022279294661716,0.002153813648753
machine,1,0.4,0.1,0.5,1,1000,500,0.013978257164364,0.000638447922726
machine,1,0.4,0.1,0.5,1,1000,500,0.022857024057666,0.001605219998548
machine,1,0.4,0.1,0.5,1,1000,500,0.021786792706609,0.003415080958068
machine,1,0.4,0.1,0.9,1,1000,500,0.027332903125952,0.001221700275786
machine,1,0.4,0.1,0.9,1,1000,500,0.01690389410902,0.003278187193005
machine,1,0.4,0.1,0.9,1,1000,500,0.007106737266425,9.53936002841575E-05
machine,1,0.4,0.1,0.9,1,1000,500,0.017726561801634,0.001120062882491
machine,1,0.4,0.1,0.9,1,1000,500,0.01284171975001,0.000315478685354
machine,1,0.4,0.1,3,1,1000,500,0.007970413486329,0.000105779855802
machine,1,0.4,0.1,3,1,1000,500,0.010208487256848,0.000327820122558
machine,1,0.4,0.1,3,1,1000,500,0.0086675018093,0.000206154397591
machine,1,0.4,0.1,3,1,1000,500,0.015753930597569,0.00065562122526
machine,1,0.4,0.1,3,1,1000,500,0.025304242232975,0.001866071649835
machine,1,0.4,0.5,0.1,1,1000,500,0.006490066975297,8.28709700574501E-05
machine,1,0.4,0.5,0.1,1,1000,500,0.018972591133924,0.001674816468822
machine,1,0.4,0.5,0.1,1,1000,500,0.008710900961614,0.000174871034382
machine,1,0.4,0.5,0.1,1,1000,500,0.034482696149407,0.003639402343671
machine,1,0.4,0.5,0.1,1,1000,500,0.021940525173057,0.002530920580757
machine,1,0.4,0.5,0.5,1,1000,500,0.009080371276899,0.000137408299625
machine,1,0.4,0.5,0.5,1,1000,500,0.036163577214654,0.00686580953329
machine,1,0.4,0.5,0.5,1,1000,500,0.00814496392883,0.000133958090081
machine,1,0.4,0.5,0.5,1,1000,500,0.032729964962158,0.002830468603836
machine,1,0.4,0.5,0.5,1,1000,500,0.01495927050801,0.000422648706058
machine,1,0.4,0.5,0.9,1,1000,500,0.009689083788789,0.000131289939507
machine,1,0.4,0.5,0.9,1,1000,500,0.02479633191294,0.003744612861251
machine,1,0.4,0.5,0.9,1,1000,500,0.009079583485155,0.000140362505738
machine,1,0.4,0.5,0.9,1,1000,500,0.023399165305229,0.00172253938961
machine,1,0.4,0.5,0.9,1,1000,500,0.017028151064074,0.000889191945274
machine,1,0.4,0.5,3,1,1000,500,0.01267042501639,0.000326609095463
machine,1,0.4,0.5,3,1,1000,500,0.018086427298318,0.002872070055751
machine,1,0.4,0.5,3,1,1000,500,0.006636838830294,8.21018520758111E-05
machine,1,0.4,0.5,3,1,1000,500,0.016901428688064,0.00063292788386
machine,1,0.4,0.5,3,1,1000,500,0.026699051130545,0.002724155998862
machine,1,0.4,0.9,0.1,1,1000,500,0.007516182607382,9.55721013384616E-05
machine,1,0.4,0.9,0.1,1,1000,500,0.014598428210363,0.000749573853735
machine,1,0.4,0.9,0.1,1,1000,500,0.010870054249114,0.000325783257462
machine,1,0.4,0.9,0.1,1,1000,500,0.02695144207944,0.001609109798089
machine,1,0.4,0.9,0.1,1,1000,500,0.016972298148959,0.000726185101928
machine,1,0.4,0.9,0.5,1,1000,500,0.008237221027145,0.000150983459566
machine,1,0.4,0.9,0.5,1,1000,500,0.025023081547628,0.005111877443792
machine,1,0.4,0.9,0.5,1,1000,500,0.016284830582093,0.000846808309844
machine,1,0.4,0.9,0.5,1,1000,500,0.024229299413944,0.001398704909328
machine,1,0.4,0.9,0.5,1,1000,500,0.013939546031992,0.000416865641571
machine,1,0.4,0.9,0.9,1,1000,500,0.009874922668329,0.000164943851468
machine,1,0.4,0.9,0.9,1,1000,500,0.019406267312627,0.003306242585797
machine,1,0.4,0.9,0.9,1,1000,500,0.013686680743813,0.000431853489803
machine,1,0.4,0.9,0.9,1,1000,500,0.027723844804732,0.002313684533856
machine,1,0.4,0.9,0.9,1,1000,500,0.018838481555233,0.000685491405703
machine,1,0.4,0.9,3,1,1000,500,0.00750274576091,7.93874862445744E-05
machine,1,0.4,0.9,3,1,1000,500,0.02903774686261,0.006205243909724
machine,1,0.4,0.9,3,1,1000,500,0.01405488814818,0.000433219246827
machine,1,0.4,0.9,3,1,1000,500,0.016512430468115,0.00101169341964
machine,1,0.4,0.9,3,1,1000,500,0.034969428250486,0.002332285586542
machine,1,0.4,3,0.1,1,1000,500,0.00839955436056,0.000111372037148
machine,1,0.4,3,0.1,1,1000,500,0.022756611349494,0.002531133468893
machine,1,0.4,3,0.1,1,1000,500,0.014619755882996,0.000569953864823
machine,1,0.4,3,0.1,1,1000,500,0.014456177199385,0.000736613308571
machine,1,0.4,3,0.1,1,1000,500,0.02636819645263,0.00360393528401
machine,1,0.4,3,0.5,1,1000,500,0.007410059288319,0.000118325992142
machine,1,0.4,3,0.5,1,1000,500,0.0277352280608,0.006081559369949
